PlaylistName,TrackName,AlbumTitle,ArtistName,Genre,Composer,DurationMinutes,UnitPrice
Music,Ego Tripping Out,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye,R&B/Soul,Marvin Gaye,5.24,0.99
Music,El Corazon Manda,Santana - As Years Go By,Santana,Rock,E.Weiss,11.89,0.99
Music,El Corazon Manda,Santana - As Years Go By,Santana,Rock,E.Weiss,11.89,0.99
Music,El Farol,Supernatural,Santana,Rock,Carlos Santana & KC Porter,4.85,0.99
Music,El Farol,Supernatural,Santana,Rock,Carlos Santana & KC Porter,4.85,0.99
Music,Ela Desapareceu,Maquinarama,Skank,Rock,Chico Amaral/Samuel Rosa,4.17,0.99
Music,Ela Desapareceu,Maquinarama,Skank,Rock,Chico Amaral/Samuel Rosa,4.17,0.99
Music,Ela Disse Adeus,Arquivo II,Os Paralamas Do Sucesso,Latin,Herbert Vianna,3.77,0.99
Music,Ela Disse Adeus,Arquivo II,Os Paralamas Do Sucesso,Latin,Herbert Vianna,3.77,0.99
Music,Elderly Woman Behind The Counter In A Small Town,Live On Two Legs [Live],Pearl Jam,Rock,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,3.82,0.99
Music,Elderly Woman Behind The Counter In A Small Town,Live On Two Legs [Live],Pearl Jam,Rock,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,3.82,0.99
Music,Elderly Woman Behind The Counter In A Small Town,Vs.,Pearl Jam,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,3.27,0.99
Music,Elderly Woman Behind The Counter In A Small Town,Vs.,Pearl Jam,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,3.27,0.99
Music,Eleanor Rigby,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,,3.16,0.99
Music,Eleanor Rigby,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,,3.16,0.99
Music,Electric Eye,Living After Midnight,Judas Priest,Metal,,3.7,0.99
Music,Electric Eye,Living After Midnight,Judas Priest,Metal,,3.7,0.99
Music,Electrolite,New Adventures In Hi-Fi,R.E.M.,Rock,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,4.09,0.99
Music,Electrolite,New Adventures In Hi-Fi,R.E.M.,Rock,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,4.09,0.99
Music,Elevation,All That You Can't Leave Behind,U2,Rock,"Adam Clayton, Bono, Larry Mullen, The Edge",3.79,0.99
Music,Elevation,All That You Can't Leave Behind,U2,Rock,"Adam Clayton, Bono, Larry Mullen, The Edge",3.79,0.99
Music,Elvis Ate America,Original Soundtracks 1,Passengers,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",3.0,0.99
Music,Elvis Ate America,Original Soundtracks 1,Passengers,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",3.0,0.99
Music,Elza,Compositores,O Terço,Rock,,3.32,0.99
Music,Elza,Compositores,O Terço,Rock,,3.32,0.99
Music,Emerald,Transmission,The Tea Party,Alternative & Punk,The Tea Party,4.83,0.99
Music,Emerald,Transmission,The Tea Party,Alternative & Punk,The Tea Party,4.83,0.99
Music,Emergency,Ace Of Spades,Motörhead,Metal,Dufort/Johnson/McAuliffe/Williams,3.01,0.99
Music,Emergency,Ace Of Spades,Motörhead,Metal,Dufort/Johnson/McAuliffe/Williams,3.01,0.99
Music,Emergency On Planet Earth,Emergency On Planet Earth,Jamiroquai,Rock,"Smith, Toby",4.09,0.99
Music,Emergency On Planet Earth,Emergency On Planet Earth,Jamiroquai,Rock,"Smith, Toby",4.09,0.99
Music,Emit Remmus,Californication,Red Hot Chili Peppers,Rock,Red Hot Chili Peppers,4.01,0.99
Music,Emit Remmus,Californication,Red Hot Chili Peppers,Rock,Red Hot Chili Peppers,4.01,0.99
Music,Encontrar Alguém,Jota Quest-1995,Jota Quest,Latin,Marco Tulio Lara/Rogerio Flausino,3.73,0.99
Music,Encontrar Alguém,Jota Quest-1995,Jota Quest,Latin,Marco Tulio Lara/Rogerio Flausino,3.73,0.99
Music,End Of Romanticism,Morning Dance,Spyro Gyra,Jazz,Rick Strauss,5.33,0.99
Music,End Of Romanticism,Morning Dance,Spyro Gyra,Jazz,Rick Strauss,5.33,0.99
Music,End Of The Night,The Doors,The Doors,Rock,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",2.88,0.99
Music,End Of The Night,The Doors,The Doors,Rock,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",2.88,0.99
Music,End Over End,In Your Honor [Disc 1],Foo Fighters,Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",5.87,0.99
Music,End Over End,In Your Honor [Disc 1],Foo Fighters,Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",5.87,0.99
Music,Endgame,Out Of Time,R.E.M. Feat. Kate Pearson,Alternative & Punk,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,3.84,0.99
Music,Endgame,Out Of Time,R.E.M. Feat. Kate Pearson,Alternative & Punk,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,3.84,0.99
Music,Endless Deep,B-Sides 1980-1990,U2,Rock,U2,3.0,0.99
Music,Endless Deep,B-Sides 1980-1990,U2,Rock,U2,3.0,0.99
Music,Engenho De Dentro,Jorge Ben Jor 25 Anos,Jorge Ben,Latin,,5.17,0.99
Music,Engenho De Dentro,Jorge Ben Jor 25 Anos,Jorge Ben,Latin,,5.17,0.99
Music,English Civil War,The Singles,The Clash,Alternative & Punk,Mick Jones/Traditional arr. Joe Strummer,2.61,0.99
Music,English Civil War,The Singles,The Clash,Alternative & Punk,Mick Jones/Traditional arr. Joe Strummer,2.61,0.99
Music,Enough Space,The Colour And The Shape,Foo Fighters,Rock,Dave Grohl,2.62,0.99
Music,Enough Space,The Colour And The Shape,Foo Fighters,Rock,Dave Grohl,2.62,0.99
Music,Enquanto O Dia Não Vem,Cafezinho,João Suplicy,World,João Suplicy,3.68,0.99
Music,Enquanto O Dia Não Vem,Cafezinho,João Suplicy,World,João Suplicy,3.68,0.99
Music,Enquanto O Mundo Explode,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,1.48,0.99
Music,Enquanto O Mundo Explode,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,1.48,0.99
Music,Enslaved,Motley Crue Greatest Hits,Mötley Crüe,Metal,Mick Mars/Nikki Sixx/Tommy Lee,4.5,0.99
Music,Enslaved,Motley Crue Greatest Hits,Mötley Crüe,Metal,Mick Mars/Nikki Sixx/Tommy Lee,4.5,0.99
Music,Enter Sandman,Plays Metallica By Four Cellos,Apocalyptica,Metal,Apocalyptica,3.7,0.99
Music,Enter Sandman,Plays Metallica By Four Cellos,Apocalyptica,Metal,Apocalyptica,3.7,0.99
Music,Enter Sandman,Black Album,Metallica,Metal,"James Hetfield, Lars Ulrich and Kirk Hammett",5.54,0.99
Music,Enter Sandman,Black Album,Metallica,Metal,"James Hetfield, Lars Ulrich and Kirk Hammett",5.54,0.99
Music,Entrando Na Sua (Intro),Roda De Funk,Funk Como Le Gusta,Latin,,2.99,0.99
Music,Entrando Na Sua (Intro),Roda De Funk,Funk Como Le Gusta,Latin,,2.99,0.99
Music,Entre E Ouça,The Best of Ed Motta,Ed Motta,Latin,,4.77,0.99
Music,Entre E Ouça,The Best of Ed Motta,Ed Motta,Latin,,4.77,0.99
Music,Epic,The Real Thing,Faith No More,Alternative & Punk,Faith No More,4.9,0.99
Music,Epic,The Real Thing,Faith No More,Alternative & Punk,Faith No More,4.9,0.99
Music,Equal Rights Downpresser Man,Greatest Hits,Lenny Kravitz,Reggae,,6.11,0.99
Music,Equal Rights Downpresser Man,Greatest Hits,Lenny Kravitz,Reggae,,6.11,0.99
Music,Equinocio,Cafezinho,João Suplicy,World,João Suplicy,4.48,0.99
Music,Equinocio,Cafezinho,João Suplicy,World,João Suplicy,4.48,0.99
Music,Era Uma Vez,Volume Dois,Titãs,Alternative & Punk,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,3.74,0.99
Music,Era Uma Vez,Volume Dois,Titãs,Alternative & Punk,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,3.74,0.99
Music,"Erlkonig, D.328","Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder",Gerald Moore,Classical,,4.36,0.99
Music,"Erlkonig, D.328","Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder",Gerald Moore,Classical,,4.36,0.99
Music,Eruption,"The Best Of Van Halen, Vol. I",Van Halen,Rock,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",1.7,0.99
Music,Eruption,"The Best Of Van Halen, Vol. I",Van Halen,Rock,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",1.7,0.99
Music,Eruption,Van Halen,Van Halen,Rock,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",1.71,0.99
Music,Eruption,Van Halen,Van Halen,Rock,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",1.71,0.99
Music,Escape,Ride The Lightning,Metallica,Metal,Metallica,4.41,0.99
Music,Escape,Ride The Lightning,Metallica,Metal,Metallica,4.41,0.99
Music,Esotérico,Unplugged,Eric Clapton,Latin,Gilberto Gil,5.3,0.99
Music,Esotérico,Unplugged,Eric Clapton,Latin,Gilberto Gil,5.3,0.99
Music,Esperando Na Janela,As Canções de Eu Tu Eles,Gilberto Gil,Soundtrack,Manuca/Raimundinho DoAcordion/Targino Godim,4.35,0.99
Music,Esperando Na Janela,As Canções de Eu Tu Eles,Gilberto Gil,Soundtrack,Manuca/Raimundinho DoAcordion/Targino Godim,4.35,0.99
Music,Esperando Por Mim,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana,Latin,Renato Russo,4.36,0.99
Music,Esperando Por Mim,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana,Latin,Renato Russo,4.36,0.99
Music,"Espere Por Mim, Morena",Meus Momentos,Gonzaguinha,Latin,Gonzaguinha,3.45,0.99
Music,"Espere Por Mim, Morena",Meus Momentos,Gonzaguinha,Latin,Gonzaguinha,3.45,0.99
Music,Esporrei Na Manivela,Cesta Básica,Raimundos,Alternative & Punk,Rodolfo,4.89,0.99
Music,Esporrei Na Manivela,Cesta Básica,Raimundos,Alternative & Punk,Rodolfo,4.89,0.99
Music,Esquinas,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,4.68,0.99
Music,Esquinas,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,4.68,0.99
Music,Essa Moça Ta Diferente,Minha Historia,Chico Buarque,Latin,,2.79,0.99
Music,Essa Moça Ta Diferente,Minha Historia,Chico Buarque,Latin,,2.79,0.99
Music,Esse Cara,Prenda Minha,Caetano Veloso,Latin,Caetano Veloso,3.72,0.99
Music,Esse Cara,Prenda Minha,Caetano Veloso,Latin,Caetano Veloso,3.72,0.99
Music,Esta É A Canção,Serie Sem Limite (Disc 2),Tim Maia,Latin,,3.07,0.99
Music,Esta É A Canção,Serie Sem Limite (Disc 2),Tim Maia,Latin,,3.07,0.99
Music,Estranged,Use Your Illusion II,Guns N' Roses,Metal,W. Axl Rose,9.4,0.99
Music,Estranged,Use Your Illusion II,Guns N' Roses,Metal,W. Axl Rose,9.4,0.99
Music,Estrela (Live),Quanta Gente Veio Ver (Live),Gilberto Gil,Latin,,4.76,0.99
Music,Estrela (Live),Quanta Gente Veio Ver (Live),Gilberto Gil,Latin,,4.76,0.99
Music,Etnia,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,2.54,0.99
Music,Etnia,Afrociberdelia,Chico Science & Nação Zumbi,Latin,Chico Science,2.54,0.99
Music,Eu Amo Você,Serie Sem Limite (Disc 2),Tim Maia,Latin,,4.05,0.99
Music,Eu Amo Você,Serie Sem Limite (Disc 2),Tim Maia,Latin,,4.05,0.99
Music,Eu Apenas Queria Que Voçê Soubesse,Meus Momentos,Gonzaguinha,Latin,,2.59,0.99
Music,Eu Apenas Queria Que Voçê Soubesse,Meus Momentos,Gonzaguinha,Latin,,2.59,0.99
Music,Eu Disse A Ela,O Samba Poconé,Skank,Rock,Samuel Rosa,4.24,0.99
Music,Eu Disse A Ela,O Samba Poconé,Skank,Rock,Samuel Rosa,4.24,0.99
Music,Eu E Ela,Volume Dois,Titãs,Alternative & Punk,Nando Reis,4.6,0.99
Music,Eu E Ela,Volume Dois,Titãs,Alternative & Punk,Nando Reis,4.6,0.99
Music,Eu So Queria Sumir,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa,Electronica/Dance,,4.5,0.99
Music,Eu So Queria Sumir,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa,Electronica/Dance,,4.5,0.99
Music,Eu Sou Neguinha (Ao Vivo),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,,4.2,0.99
Music,Eu Sou Neguinha (Ao Vivo),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,,4.2,0.99
Music,Eu Também Quero Beijar,Cidade Negra - Hits,Cidade Negra,Reggae,Fausto Nilo/Moraes Moreira/Pepeu Gomes,3.52,0.99
Music,Eu Também Quero Beijar,Cidade Negra - Hits,Cidade Negra,Reggae,Fausto Nilo/Moraes Moreira/Pepeu Gomes,3.52,0.99
Music,Eu Te Devoro,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,5.19,0.99
Music,Eu Te Devoro,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,5.19,0.99
Music,Eu Vim Da Bahia - Live,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,Vários,2.63,0.99
Music,Eu Vim Da Bahia - Live,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,Vários,2.63,0.99
Music,Even Better Than The Real Thing,Achtung Baby,U2,Rock,U2,3.69,0.99
Music,Even Better Than The Real Thing,Achtung Baby,U2,Rock,U2,3.69,0.99
Music,Even Flow,Live On Two Legs [Live],Pearl Jam,Rock,Stone Gossard & Eddie Vedder,5.29,0.99
Music,Even Flow,Live On Two Legs [Live],Pearl Jam,Rock,Stone Gossard & Eddie Vedder,5.29,0.99
Music,Evenflow,Ten,Pearl Jam,Rock,Stone Gossard,4.9,0.99
Music,Evenflow,Ten,Pearl Jam,Rock,Stone Gossard,4.9,0.99
Music,Everlasting Love,B-Sides 1980-1990,U2,Rock,Buzz Cason/Mac Gayden,3.38,0.99
Music,Everlasting Love,B-Sides 1980-1990,U2,Rock,Buzz Cason/Mac Gayden,3.38,0.99
Music,Everlong,The Colour And The Shape,Foo Fighters,Rock,Dave Grohl,4.18,0.99
Music,Everlong,The Colour And The Shape,Foo Fighters,Rock,Dave Grohl,4.18,0.99
Music,Every Breath You Take,The Police Greatest Hits,The Police,Rock,G M Sumner,4.24,0.99
Music,Every Breath You Take,The Police Greatest Hits,The Police,Rock,G M Sumner,4.24,0.99
Music,Every Little Thing She Does is Magic,The Police Greatest Hits,The Police,Rock,G M Sumner,4.35,0.99
Music,Every Little Thing She Does is Magic,The Police Greatest Hits,The Police,Rock,G M Sumner,4.35,0.99
Music,Every Time I Look At You,Unplugged [Live],Kiss,Rock,"Paul Stanley, Vincent Cusano",4.73,0.99
Music,Every Time I Look At You,Unplugged [Live],Kiss,Rock,"Paul Stanley, Vincent Cusano",4.73,0.99
Music,Everything I Need,The Best Of Men At Work,Men At Work,Rock,,3.61,0.99
Music,Everything I Need,The Best Of Men At Work,Men At Work,Rock,,3.61,0.99
Music,Everything's Ruined,Angel Dust,Faith No More,Alternative & Punk,,4.56,0.99
Music,Everything's Ruined,Angel Dust,Faith No More,Alternative & Punk,,4.56,0.99
Music,Evidence,King For A Day Fool For A Lifetime,Faith No More,Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",4.89,0.99
Music,Evidence,King For A Day Fool For A Lifetime,Faith No More,Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",4.89,0.99
Music,Evil Dick,Body Count,Body Count,Alternative & Punk,,3.98,0.99
Music,Evil Dick,Body Count,Body Count,Alternative & Punk,,3.98,0.99
Music,Evil Walks,For Those About To Rock We Salute You,AC/DC,Rock,"Angus Young, Malcolm Young, Brian Johnson",4.39,0.99
Music,Evil Walks,For Those About To Rock We Salute You,AC/DC,Rock,"Angus Young, Malcolm Young, Brian Johnson",4.39,0.99
Music,Evil Ways,Santana Live,Santana,Rock,,7.92,0.99
Music,Evil Ways,Santana Live,Santana,Rock,,7.92,0.99
Music,Evil Woman,Black Sabbath,Black Sabbath,Metal,,3.42,0.99
Music,Evil Woman,Black Sabbath,Black Sabbath,Metal,,3.42,0.99
Music,Exploder,Audioslave,Audioslave,Rock,Audioslave/Chris Cornell,3.43,0.99
Music,Exploder,Audioslave,Audioslave,Rock,Audioslave/Chris Cornell,3.43,0.99
Music,Expresso 2222,Unplugged,Eric Clapton,Latin,Gilberto Gil,4.75,0.99
Music,Expresso 2222,Unplugged,Eric Clapton,Latin,Gilberto Gil,4.75,0.99
Music,Extra,Acústico MTV [Live],Cidade Negra,Reggae,Gilberto Gil,5.07,0.99
Music,Extra,Acústico MTV [Live],Cidade Negra,Reggae,Gilberto Gil,5.07,0.99
Music,Extraordinary Girl,American Idiot,Green Day,Alternative & Punk,Green Day,3.57,0.99
Music,Extraordinary Girl,American Idiot,Green Day,Alternative & Punk,Green Day,3.57,0.99
Music,Eye,Rotten Apples: Greatest Hits,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.91,0.99
Music,Eye,Rotten Apples: Greatest Hits,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.91,0.99
Music,Eye Of The Beholder,...And Justice For All,Metallica,Metal,"James Hetfield, Lars Ulrich & Kirk Hammett",6.43,0.99
Music,Eye Of The Beholder,...And Justice For All,Metallica,Metal,"James Hetfield, Lars Ulrich & Kirk Hammett",6.43,0.99
Music,F**k Me Pumps,Frank,Amy Winehouse,Pop,Salaam Remi,3.34,0.99
Music,F**k Me Pumps,Frank,Amy Winehouse,Pop,Salaam Remi,3.34,0.99
Music,F*Ckin' Up,Live On Two Legs [Live],Pearl Jam,Rock,Neil Young,6.29,0.99
Music,F*Ckin' Up,Live On Two Legs [Live],Pearl Jam,Rock,Neil Young,6.29,0.99
Music,FX,Black Sabbath Vol. 4 (Remaster),Black Sabbath,Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1.72,0.99
Music,FX,Black Sabbath Vol. 4 (Remaster),Black Sabbath,Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1.72,0.99
Music,Face In The Sand,Dance Of Death,Iron Maiden,Heavy Metal,Adrian Smith/Bruce Dickinson/Steve Harris,6.52,0.99
Music,Face In The Sand,Dance Of Death,Iron Maiden,Heavy Metal,Adrian Smith/Bruce Dickinson/Steve Harris,6.52,0.99
Music,Faceless,Faceless,Godsmack,Metal,Sully Erna,3.6,0.99
Music,Faceless,Faceless,Godsmack,Metal,Sully Erna,3.6,0.99
Music,Fade To Black,Ride The Lightning,Metallica,Metal,Metallica,6.91,0.99
Music,Fade To Black,Ride The Lightning,Metallica,Metal,Metallica,6.91,0.99
Music,Failling,Synkronized,Jamiroquai,R&B/Soul,Jay Kay/Toby Smith,3.75,0.99
Music,Failling,Synkronized,Jamiroquai,R&B/Soul,Jay Kay/Toby Smith,3.75,0.99
Music,Fairground,Greatest Hits,Lenny Kravitz,Rock,Mick Hucknall,4.4,0.99
Music,Fairground,Greatest Hits,Lenny Kravitz,Rock,Mick Hucknall,4.4,0.99
Music,Fairies Wear Boots,Speak of the Devil,Ozzy Osbourne,Rock,,6.55,0.99
Music,Fairies Wear Boots,Speak of the Devil,Ozzy Osbourne,Rock,,6.55,0.99
Music,Faixa Amarela,Ao Vivo [IMPORT],Zeca Pagodinho,Latin,Beto Gogo/Jessé Pai/Luiz Carlos/Zeca Pagodinho,4.01,0.99
Music,Faixa Amarela,Ao Vivo [IMPORT],Zeca Pagodinho,Latin,Beto Gogo/Jessé Pai/Luiz Carlos/Zeca Pagodinho,4.01,0.99
Music,Falamansa Song,Deixa Entrar,Falamansa,Latin,,3.95,0.99
Music,Falamansa Song,Deixa Entrar,Falamansa,Latin,,3.95,0.99
Music,Falando De Amor,Warner 25 Anos,Antônio Carlos Jobim,Jazz,,3.66,0.99
Music,Falando De Amor,Warner 25 Anos,Antônio Carlos Jobim,Jazz,,3.66,0.99
Music,Falar A Verdade,Cidade Negra - Hits,Cidade Negra,Reggae,Bino/Da Gama/Ras Bernardo,4.08,0.99
Music,Falar A Verdade,Cidade Negra - Hits,Cidade Negra,Reggae,Bino/Da Gama/Ras Bernardo,4.08,0.99
Music,Fall On Me,The Best Of R.E.M.: The IRS Years,R.E.M.,Alternative & Punk,R.E.M.,2.87,0.99
Music,Fall On Me,The Best Of R.E.M.: The IRS Years,R.E.M.,Alternative & Punk,R.E.M.,2.87,0.99
Music,Fall To Pieces,Contraband,Velvet Revolver,Rock,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",4.51,0.99
Music,Fall To Pieces,Contraband,Velvet Revolver,Rock,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",4.51,0.99
Music,Falling To Pieces,The Real Thing,Faith No More,Alternative & Punk,Faith No More,5.27,0.99
Music,Falling To Pieces,The Real Thing,Faith No More,Alternative & Punk,Faith No More,5.27,0.99
Music,Falling in Circles,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",9.15,0.99
Music,Falling in Circles,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",9.15,0.99
Music,Faltando Um Pedaço,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,4.46,0.99
Music,Faltando Um Pedaço,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,4.46,0.99
Music,Família,Acústico,Titãs,Alternative & Punk,Titãs,3.64,0.99
Music,Família,Acústico,Titãs,Alternative & Punk,Titãs,3.64,0.99
Music,Fanfare for the Common Man,"A Copland Celebration, Vol. I",Aaron Copland & London Symphony Orchestra,Classical,Aaron Copland,3.3,0.99
Music,Fanfare for the Common Man,"A Copland Celebration, Vol. I",Aaron Copland & London Symphony Orchestra,Classical,Aaron Copland,3.3,0.99
Music,Fantasia On Greensleeves,The World of Classical Favourites,Academy of St. Martin in the Fields & Sir Neville Marriner,Classical,Ralph Vaughan Williams,4.47,0.99
Music,Fantasia On Greensleeves,The World of Classical Favourites,Academy of St. Martin in the Fields & Sir Neville Marriner,Classical,Ralph Vaughan Williams,4.47,0.99
Music,Faraó Divindade Do Egito,Olodum,Olodum,Latin,,3.81,0.99
Music,Faraó Divindade Do Egito,Olodum,Olodum,Latin,,3.81,0.99
Music,Faroeste Caboclo,Mais Do Mesmo,Legião Urbana,Latin,Renato Russo,9.05,0.99
Music,Faroeste Caboclo,Mais Do Mesmo,Legião Urbana,Latin,Renato Russo,9.05,0.99
Music,Fascinação,Elis Regina-Minha História,Elis Regina,Latin,,3.01,0.99
Music,Fascinação,Elis Regina-Minha História,Elis Regina,Latin,,3.01,0.99
Music,Fast And Loose,Ace Of Spades,Motörhead,Metal,Clarke/Kilmister/Taylor,3.39,0.99
Music,Fast And Loose,Ace Of Spades,Motörhead,Metal,Clarke/Kilmister/Taylor,3.39,0.99
Music,Fast As a Shark,Restless and Wild,Accept,Rock,"F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",3.84,0.99
Music,Fast As a Shark,Restless and Wild,Accept,Rock,"F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",3.84,0.99
Music,Fat Bottomed Girls,Greatest Hits I,Queen,Rock,"May, Brian",3.41,0.99
Music,Fat Bottomed Girls,Greatest Hits I,Queen,Rock,"May, Brian",3.41,0.99
Music,Fates Warning,No Prayer For The Dying,Iron Maiden,Metal,David Murray/Steve Harris,4.18,0.99
Music,Fates Warning,No Prayer For The Dying,Iron Maiden,Metal,David Murray/Steve Harris,4.18,0.99
Music,Fato Consumado,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,3.53,0.99
Music,Fato Consumado,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,3.53,0.99
Music,Fear Is The Key,Fear Of The Dark,Iron Maiden,Rock,Bruce Dickinson/Janick Gers,5.59,0.99
Music,Fear Is The Key,Fear Of The Dark,Iron Maiden,Rock,Bruce Dickinson/Janick Gers,5.59,0.99
Music,Fear Of The Dark,A Real Live One,Iron Maiden,Metal,Steve Harris,7.19,0.99
Music,Fear Of The Dark,A Real Live One,Iron Maiden,Metal,Steve Harris,7.19,0.99
Music,Fear Of The Dark,Fear Of The Dark,Iron Maiden,Rock,Steve Harris,7.28,0.99
Music,Fear Of The Dark,Fear Of The Dark,Iron Maiden,Rock,Steve Harris,7.28,0.99
Music,Fear Of The Dark,Live At Donington 1992 (Disc 1),Iron Maiden,Rock,,7.19,0.99
Music,Fear Of The Dark,Live At Donington 1992 (Disc 1),Iron Maiden,Rock,,7.19,0.99
Music,Fear Of The Dark,Rock In Rio [CD2],Iron Maiden,Rock,Steve Harris,7.68,0.99
Music,Fear Of The Dark,Rock In Rio [CD2],Iron Maiden,Rock,Steve Harris,7.68,0.99
Music,February Stars,The Colour And The Shape,Foo Fighters,Rock,"Dave, Taylor, Nate, Chris",4.82,0.99
Music,February Stars,The Colour And The Shape,Foo Fighters,Rock,"Dave, Taylor, Nate, Chris",4.82,0.99
Music,Feel It,House of Pain,House Of Pain,Hip Hop/Rap,E. Schrody/R. Medrano,4.0,0.99
Music,Feel It,House of Pain,House Of Pain,Hip Hop/Rap,E. Schrody/R. Medrano,4.0,0.99
Music,Feel Your Love Tonight,Van Halen,Van Halen,Rock,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",3.71,0.99
Music,Feel Your Love Tonight,Van Halen,Van Halen,Rock,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",3.71,0.99
Music,Feira Moderna,Acústico MTV,Os Paralamas Do Sucesso,Latin,Beto Guedes/Fernando Brant/L Borges,3.04,0.99
Music,Feira Moderna,Acústico MTV,Os Paralamas Do Sucesso,Latin,Beto Guedes/Fernando Brant/L Borges,3.04,0.99
